Program,Year,Period,State,State ANSI,Data Item,Value
SURVEY,2015,WEEK #29,WISCONSIN,55,GOOD,54
SURVEY,2015,WEEK #29,WISCONSIN,55,POOR,3
SURVEY,2015,WEEK #29,WISCONSIN,55,VERY POOR,0
SURVEY,2015,WEEK #30,KANSAS,20,EXCELLENT,9
SURVEY,2015,WEEK #30,KANSAS,20,FAIR,31
SURVEY,2015,WEEK #30,KANSAS,20,GOOD,49
SURVEY,2015,WEEK #30,KANSAS,20,POOR,8
SURVEY,2015,WEEK #30,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #30,MISSOURI,29,EXCELLENT,9
SURVEY,2015,WEEK #30,MISSOURI,29,FAIR,31
SURVEY,2015,WEEK #30,MISSOURI,29,GOOD,42
SURVEY,2015,WEEK #30,MISSOURI,29,POOR,13
SURVEY,2015,WEEK #30,MISSOURI,29,VERY POOR,5
SURVEY,2015,WEEK #30,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #30,OHIO,39,FAIR,33
SURVEY,2015,WEEK #30,OHIO,39,GOOD,37
SURVEY,2015,WEEK #30,OHIO,39,POOR,15
SURVEY,2015,WEEK #30,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #30,VIRGINIA,51,EXCELLENT,28
SURVEY,2015,WEEK #30,VIRGINIA,51,FAIR,10
SURVEY,2015,WEEK #30,VIRGINIA,51,GOOD,61
SURVEY,2015,WEEK #30,VIRGINIA,51,POOR,1
SURVEY,2015,WEEK #30,VIRGINIA,51,VERY POOR,0
SURVEY,2015,WEEK #30,WISCONSIN,55,EXCELLENT,29
SURVEY,2015,WEEK #30,WISCONSIN,55,FAIR,14
SURVEY,2015,WEEK #30,WISCONSIN,55,GOOD,53
SURVEY,2015,WEEK #30,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #30,WISCONSIN,55,VERY POOR,0
SURVEY,2015,WEEK #31,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #31,KANSAS,20,FAIR,30
SURVEY,2015,WEEK #31,KANSAS,20,GOOD,49
SURVEY,2015,WEEK #31,KANSAS,20,POOR,8
SURVEY,2015,WEEK #31,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #31,MISSOURI,29,EXCELLENT,9
SURVEY,2015,WEEK #31,MISSOURI,29,FAIR,31
SURVEY,2015,WEEK #31,MISSOURI,29,GOOD,43
SURVEY,2015,WEEK #31,MISSOURI,29,POOR,12
SURVEY,2015,WEEK #31,MISSOURI,29,VERY POOR,5
SURVEY,2015,WEEK #31,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #31,OHIO,39,FAIR,34
SURVEY,2015,WEEK #31,OHIO,39,GOOD,36
SURVEY,2015,WEEK #31,OHIO,39,POOR,15
SURVEY,2015,WEEK #31,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #31,VIRGINIA,51,EXCELLENT,26
SURVEY,2015,WEEK #31,VIRGINIA,51,FAIR,12
SURVEY,2015,WEEK #31,VIRGINIA,51,GOOD,60
SURVEY,2015,WEEK #31,VIRGINIA,51,POOR,1
SURVEY,2015,WEEK #31,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #31,WISCONSIN,55,EXCELLENT,27
SURVEY,2015,WEEK #31,WISCONSIN,55,FAIR,15
SURVEY,2015,WEEK #31,WISCONSIN,55,GOOD,53
SURVEY,2015,WEEK #31,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #31,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #32,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #32,KANSAS,20,FAIR,31
SURVEY,2015,WEEK #32,KANSAS,20,GOOD,49
SURVEY,2015,WEEK #32,KANSAS,20,POOR,7
SURVEY,2015,WEEK #32,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #32,MISSOURI,29,EXCELLENT,9
SURVEY,2015,WEEK #32,MISSOURI,29,FAIR,32
SURVEY,2015,WEEK #32,MISSOURI,29,GOOD,42
SURVEY,2015,WEEK #32,MISSOURI,29,POOR,12
SURVEY,2015,WEEK #32,MISSOURI,29,VERY POOR,5
SURVEY,2015,WEEK #32,OHIO,39,EXCELLENT,11
SURVEY,2015,WEEK #32,OHIO,39,FAIR,33
SURVEY,2015,WEEK #32,OHIO,39,GOOD,35
SURVEY,2015,WEEK #32,OHIO,39,POOR,16
SURVEY,2015,WEEK #32,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #32,VIRGINIA,51,EXCELLENT,24
SURVEY,2015,WEEK #32,VIRGINIA,51,FAIR,13
SURVEY,2015,WEEK #32,VIRGINIA,51,GOOD,61
SURVEY,2015,WEEK #32,VIRGINIA,51,POOR,1
SURVEY,2015,WEEK #32,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #32,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #32,WISCONSIN,55,FAIR,16
SURVEY,2015,WEEK #32,WISCONSIN,55,GOOD,53
SURVEY,2015,WEEK #32,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #32,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #33,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #33,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #33,KANSAS,20,GOOD,48
SURVEY,2015,WEEK #33,KANSAS,20,POOR,8
SURVEY,2015,WEEK #33,KANSAS,20,VERY POOR,2
SURVEY,2015,WEEK #33,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #33,MISSOURI,29,FAIR,32
SURVEY,2015,WEEK #33,MISSOURI,29,GOOD,40
SURVEY,2015,WEEK #33,MISSOURI,29,POOR,12
SURVEY,2015,WEEK #33,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #33,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #33,OHIO,39,FAIR,34
SURVEY,2015,WEEK #33,OHIO,39,GOOD,36
SURVEY,2015,WEEK #33,OHIO,39,POOR,15
SURVEY,2015,WEEK #33,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #33,VIRGINIA,51,EXCELLENT,22
SURVEY,2015,WEEK #33,VIRGINIA,51,FAIR,14
SURVEY,2015,WEEK #33,VIRGINIA,51,GOOD,61
SURVEY,2015,WEEK #33,VIRGINIA,51,POOR,2
SURVEY,2015,WEEK #33,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #33,WISCONSIN,55,EXCELLENT,25
SURVEY,2015,WEEK #33,WISCONSIN,55,FAIR,18
SURVEY,2015,WEEK #33,WISCONSIN,55,GOOD,51
SURVEY,2015,WEEK #33,WISCONSIN,55,POOR,5
SURVEY,2015,WEEK #33,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #34,KANSAS,20,EXCELLENT,12
SURVEY,2015,WEEK #34,KANSAS,20,FAIR,31
SURVEY,2015,WEEK #34,KANSAS,20,GOOD,47
SURVEY,2015,WEEK #34,KANSAS,20,POOR,8
SURVEY,2015,WEEK #34,KANSAS,20,VERY POOR,2
SURVEY,2015,WEEK #34,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #34,MISSOURI,29,FAIR,32
SURVEY,2015,WEEK #34,MISSOURI,29,GOOD,41
SURVEY,2015,WEEK #34,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #34,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #34,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #34,OHIO,39,FAIR,34
SURVEY,2015,WEEK #34,OHIO,39,GOOD,36
SURVEY,2015,WEEK #34,OHIO,39,POOR,15
SURVEY,2015,WEEK #34,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #34,VIRGINIA,51,EXCELLENT,20
SURVEY,2015,WEEK #34,VIRGINIA,51,FAIR,14
SURVEY,2015,WEEK #34,VIRGINIA,51,GOOD,63
SURVEY,2015,WEEK #34,VIRGINIA,51,POOR,2
SURVEY,2015,WEEK #34,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #34,WISCONSIN,55,EXCELLENT,25
SURVEY,2015,WEEK #34,WISCONSIN,55,FAIR,17
SURVEY,2015,WEEK #34,WISCONSIN,55,GOOD,52
SURVEY,2015,WEEK #34,WISCONSIN,55,POOR,5
SURVEY,2015,WEEK #34,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #35,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #35,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #35,KANSAS,20,GOOD,46
SURVEY,2015,WEEK #35,KANSAS,20,POOR,8
SURVEY,2015,WEEK #35,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #35,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #35,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #35,MISSOURI,29,GOOD,41
SURVEY,2015,WEEK #35,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #35,MISSOURI,29,VERY POOR,5
SURVEY,2015,WEEK #35,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #35,OHIO,39,FAIR,31
SURVEY,2015,WEEK #35,OHIO,39,GOOD,39
SURVEY,2015,WEEK #35,OHIO,39,POOR,15
SURVEY,2015,WEEK #35,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #35,VIRGINIA,51,EXCELLENT,19
SURVEY,2015,WEEK #35,VIRGINIA,51,FAIR,16
SURVEY,2015,WEEK #35,VIRGINIA,51,GOOD,61
SURVEY,2015,WEEK #35,VIRGINIA,51,POOR,3
SURVEY,2015,WEEK #35,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #35,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #35,WISCONSIN,55,FAIR,17
SURVEY,2015,WEEK #35,WISCONSIN,55,GOOD,51
SURVEY,2015,WEEK #35,WISCONSIN,55,POOR,5
SURVEY,2015,WEEK #35,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #36,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #36,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #36,KANSAS,20,GOOD,47
SURVEY,2015,WEEK #36,KANSAS,20,POOR,8
SURVEY,2015,WEEK #36,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #36,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #36,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #36,MISSOURI,29,GOOD,41
SURVEY,2015,WEEK #36,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #36,MISSOURI,29,VERY POOR,5
SURVEY,2015,WEEK #36,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #36,OHIO,39,FAIR,32
SURVEY,2015,WEEK #36,OHIO,39,GOOD,38
SURVEY,2015,WEEK #36,OHIO,39,POOR,15
SURVEY,2015,WEEK #36,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #36,VIRGINIA,51,EXCELLENT,17
SURVEY,2015,WEEK #36,VIRGINIA,51,FAIR,18
SURVEY,2015,WEEK #36,VIRGINIA,51,GOOD,61
SURVEY,2015,WEEK #36,VIRGINIA,51,POOR,3
SURVEY,2015,WEEK #36,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #36,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #36,WISCONSIN,55,FAIR,17
SURVEY,2015,WEEK #36,WISCONSIN,55,GOOD,51
SURVEY,2015,WEEK #36,WISCONSIN,55,POOR,5
SURVEY,2015,WEEK #36,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #37,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #37,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #37,KANSAS,20,GOOD,46
SURVEY,2015,WEEK #37,KANSAS,20,POOR,8
SURVEY,2015,WEEK #37,KANSAS,20,VERY POOR,4
SURVEY,2015,WEEK #37,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #37,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #37,MISSOURI,29,GOOD,39
SURVEY,2015,WEEK #37,MISSOURI,29,POOR,12
SURVEY,2015,WEEK #37,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #37,OHIO,39,EXCELLENT,10
SURVEY,2015,WEEK #37,OHIO,39,FAIR,31
SURVEY,2015,WEEK #37,OHIO,39,GOOD,38
SURVEY,2015,WEEK #37,OHIO,39,POOR,16
SURVEY,2015,WEEK #37,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #37,VIRGINIA,51,EXCELLENT,18
SURVEY,2015,WEEK #37,VIRGINIA,51,FAIR,22
SURVEY,2015,WEEK #37,VIRGINIA,51,GOOD,56
SURVEY,2015,WEEK #37,VIRGINIA,51,POOR,3
SURVEY,2015,WEEK #37,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #37,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #37,WISCONSIN,55,FAIR,17
SURVEY,2015,WEEK #37,WISCONSIN,55,GOOD,52
SURVEY,2015,WEEK #37,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #37,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #38,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #38,KANSAS,20,FAIR,31
SURVEY,2015,WEEK #38,KANSAS,20,GOOD,47
SURVEY,2015,WEEK #38,KANSAS,20,POOR,9
SURVEY,2015,WEEK #38,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #38,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #38,MISSOURI,29,FAIR,32
SURVEY,2015,WEEK #38,MISSOURI,29,GOOD,40
SURVEY,2015,WEEK #38,MISSOURI,29,POOR,12
SURVEY,2015,WEEK #38,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #38,OHIO,39,EXCELLENT,11
SURVEY,2015,WEEK #38,OHIO,39,FAIR,31
SURVEY,2015,WEEK #38,OHIO,39,GOOD,38
SURVEY,2015,WEEK #38,OHIO,39,POOR,15
SURVEY,2015,WEEK #38,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #38,VIRGINIA,51,EXCELLENT,18
SURVEY,2015,WEEK #38,VIRGINIA,51,FAIR,21
SURVEY,2015,WEEK #38,VIRGINIA,51,GOOD,57
SURVEY,2015,WEEK #38,VIRGINIA,51,POOR,3
SURVEY,2015,WEEK #38,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #38,WISCONSIN,55,EXCELLENT,25
SURVEY,2015,WEEK #38,WISCONSIN,55,FAIR,17
SURVEY,2015,WEEK #38,WISCONSIN,55,GOOD,53
SURVEY,2015,WEEK #38,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #38,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #39,KANSAS,20,EXCELLENT,10
SURVEY,2015,WEEK #39,KANSAS,20,FAIR,31
SURVEY,2015,WEEK #39,KANSAS,20,GOOD,47
SURVEY,2015,WEEK #39,KANSAS,20,POOR,9
SURVEY,2015,WEEK #39,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #39,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #39,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #39,MISSOURI,29,GOOD,40
SURVEY,2015,WEEK #39,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #39,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #39,OHIO,39,EXCELLENT,11
SURVEY,2015,WEEK #39,OHIO,39,FAIR,31
SURVEY,2015,WEEK #39,OHIO,39,GOOD,38
SURVEY,2015,WEEK #39,OHIO,39,POOR,15
SURVEY,2015,WEEK #39,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #39,VIRGINIA,51,EXCELLENT,18
SURVEY,2015,WEEK #39,VIRGINIA,51,FAIR,20
SURVEY,2015,WEEK #39,VIRGINIA,51,GOOD,57
SURVEY,2015,WEEK #39,VIRGINIA,51,POOR,4
SURVEY,2015,WEEK #39,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #39,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #39,WISCONSIN,55,FAIR,16
SURVEY,2015,WEEK #39,WISCONSIN,55,GOOD,53
SURVEY,2015,WEEK #39,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #39,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #40,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #40,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #40,KANSAS,20,GOOD,46
SURVEY,2015,WEEK #40,KANSAS,20,POOR,8
SURVEY,2015,WEEK #40,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #40,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #40,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #40,MISSOURI,29,GOOD,40
SURVEY,2015,WEEK #40,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #40,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #40,OHIO,39,EXCELLENT,12
SURVEY,2015,WEEK #40,OHIO,39,FAIR,31
SURVEY,2015,WEEK #40,OHIO,39,GOOD,38
SURVEY,2015,WEEK #40,OHIO,39,POOR,14
SURVEY,2015,WEEK #40,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #40,VIRGINIA,51,EXCELLENT,18
SURVEY,2015,WEEK #40,VIRGINIA,51,FAIR,20
SURVEY,2015,WEEK #40,VIRGINIA,51,GOOD,57
SURVEY,2015,WEEK #40,VIRGINIA,51,POOR,4
SURVEY,2015,WEEK #40,VIRGINIA,51,VERY POOR,1
SURVEY,2015,WEEK #40,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #40,WISCONSIN,55,FAIR,17
SURVEY,2015,WEEK #40,WISCONSIN,55,GOOD,52
SURVEY,2015,WEEK #40,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #40,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #41,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #41,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #41,KANSAS,20,GOOD,46
SURVEY,2015,WEEK #41,KANSAS,20,POOR,8
SURVEY,2015,WEEK #41,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #41,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #41,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #41,MISSOURI,29,GOOD,40
SURVEY,2015,WEEK #41,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #41,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #41,OHIO,39,EXCELLENT,12
SURVEY,2015,WEEK #41,OHIO,39,FAIR,31
SURVEY,2015,WEEK #41,OHIO,39,GOOD,38
SURVEY,2015,WEEK #41,OHIO,39,POOR,14
SURVEY,2015,WEEK #41,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #41,WISCONSIN,55,EXCELLENT,26
SURVEY,2015,WEEK #41,WISCONSIN,55,FAIR,16
SURVEY,2015,WEEK #41,WISCONSIN,55,GOOD,53
SURVEY,2015,WEEK #41,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #41,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #42,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #42,KANSAS,20,FAIR,32
SURVEY,2015,WEEK #42,KANSAS,20,GOOD,46
SURVEY,2015,WEEK #42,KANSAS,20,POOR,8
SURVEY,2015,WEEK #42,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #42,MISSOURI,29,EXCELLENT,10
SURVEY,2015,WEEK #42,MISSOURI,29,FAIR,33
SURVEY,2015,WEEK #42,MISSOURI,29,GOOD,40
SURVEY,2015,WEEK #42,MISSOURI,29,POOR,11
SURVEY,2015,WEEK #42,MISSOURI,29,VERY POOR,6
SURVEY,2015,WEEK #42,OHIO,39,EXCELLENT,12
SURVEY,2015,WEEK #42,OHIO,39,FAIR,30
SURVEY,2015,WEEK #42,OHIO,39,GOOD,39
SURVEY,2015,WEEK #42,OHIO,39,POOR,14
SURVEY,2015,WEEK #42,OHIO,39,VERY POOR,5
SURVEY,2015,WEEK #42,WISCONSIN,55,EXCELLENT,27
SURVEY,2015,WEEK #42,WISCONSIN,55,FAIR,16
SURVEY,2015,WEEK #42,WISCONSIN,55,GOOD,52
SURVEY,2015,WEEK #42,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #42,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #43,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #43,KANSAS,20,FAIR,30
SURVEY,2015,WEEK #43,KANSAS,20,GOOD,48
SURVEY,2015,WEEK #43,KANSAS,20,POOR,8
SURVEY,2015,WEEK #43,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #43,WISCONSIN,55,EXCELLENT,27
SURVEY,2015,WEEK #43,WISCONSIN,55,FAIR,16
SURVEY,2015,WEEK #43,WISCONSIN,55,GOOD,52
SURVEY,2015,WEEK #43,WISCONSIN,55,POOR,4
SURVEY,2015,WEEK #43,WISCONSIN,55,VERY POOR,1
SURVEY,2015,WEEK #44,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #44,KANSAS,20,FAIR,30
SURVEY,2015,WEEK #44,KANSAS,20,GOOD,48
SURVEY,2015,WEEK #44,KANSAS,20,POOR,8
SURVEY,2015,WEEK #44,KANSAS,20,VERY POOR,3
SURVEY,2015,WEEK #45,KANSAS,20,EXCELLENT,11
SURVEY,2015,WEEK #45,KANSAS,20,FAIR,30
SURVEY,2015,WEEK #45,KANSAS,20,GOOD,48
SURVEY,2015,WEEK #45,KANSAS,20,POOR,8
SURVEY,2015,WEEK #45,KANSAS,20,VERY POOR,3
SURVEY,2014,WEEK #20,KANSAS,20,EXCELLENT,3
SURVEY,2014,WEEK #20,KANSAS,20,FAIR,53
SURVEY,2014,WEEK #20,KANSAS,20,GOOD,33
SURVEY,2014,WEEK #20,KANSAS,20,POOR,8
SURVEY,2014,WEEK #20,KANSAS,20,VERY POOR,3
SURVEY,2014,WEEK #20,MISSOURI,29,EXCELLENT,9
SURVEY,2014,WEEK #20,MISSOURI,29,FAIR,36
SURVEY,2014,WEEK #20,MISSOURI,29,GOOD,44
SURVEY,2014,WEEK #20,MISSOURI,29,POOR,10
SURVEY,2014,WEEK #20,MISSOURI,29,VERY POOR,1
SURVEY,2014,WEEK #21,KANSAS,20,EXCELLENT,3
SURVEY,2014,WEEK #21,KANSAS,20,FAIR,54
SURVEY,2014,WEEK #21,KANSAS,20,GOOD,33
SURVEY,2014,WEEK #21,KANSAS,20,POOR,7
SURVEY,2014,WEEK #21,KANSAS,20,VERY POOR,3
SURVEY,2014,WEEK #21,MISSOURI,29,EXCELLENT,8
SURVEY,2014,WEEK #21,MISSOURI,29,FAIR,31
SURVEY,2014,WEEK #21,MISSOURI,29,GOOD,53
SURVEY,2014,WEEK #21,MISSOURI,29,POOR,7
SURVEY,2014,WEEK #21,MISSOURI,29,VERY POOR,1
SURVEY,2014,WEEK #22,KANSAS,20,EXCELLENT,4
SURVEY,2014,WEEK #22,KANSAS,20,FAIR,50
SURVEY,2014,WEEK #22,KANSAS,20,GOOD,37
SURVEY,2014,WEEK #22,KANSAS,20,POOR,7
SURVEY,2014,WEEK #22,KANSAS,20,VERY POOR,2
SURVEY,2014,WEEK #22,MISSOURI,29,EXCELLENT,10
SURVEY,2014,WEEK #22,MISSOURI,29,FAIR,29
SURVEY,2014,WEEK #22,MISSOURI,29,GOOD,55
SURVEY,2014,WEEK #22,MISSOURI,29,POOR,6
SURVEY,2014,WEEK #22,MISSOURI,29,VERY POOR,0
SURVEY,2014,WEEK #22,OHIO,39,EXCELLENT,13
SURVEY,2014,WEEK #22,OHIO,39,FAIR,21
SURVEY,2014,WEEK #22,OHIO,39,GOOD,62
SURVEY,2014,WEEK #22,OHIO,39,POOR,3
SURVEY,2014,WEEK #22,OHIO,39,VERY POOR,1
SURVEY,2014,WEEK #22,VIRGINIA,51,EXCELLENT,14
SURVEY,2014,WEEK #22,VIRGINIA,51,FAIR,29
SURVEY,2014,WEEK #22,VIRGINIA,51,GOOD,55
SURVEY,2014,WEEK #22,VIRGINIA,51,POOR,2
SURVEY,2014,WEEK #22,VIRGINIA,51,VERY POOR,0
SURVEY,2014,WEEK #22,WISCONSIN,55,EXCELLENT,10
SURVEY,2014,WEEK #22,WISCONSIN,55,FAIR,18
SURVEY,2014,WEEK #22,WISCONSIN,55,GOOD,70
SURVEY,2014,WEEK #22,WISCONSIN,55,POOR,2
SURVEY,2014,WEEK #22,WISCONSIN,55,VERY POOR,0
SURVEY,2014,WEEK #23,KANSAS,20,EXCELLENT,5
SURVEY,2014,WEEK #23,KANSAS,20,FAIR,45
SURVEY,2014,WEEK #23,KANSAS,20,GOOD,42
SURVEY,2014,WEEK #23,KANSAS,20,POOR,6
SURVEY,2014,WEEK #23,KANSAS,20,VERY POOR,2
SURVEY,2014,WEEK #23,MISSOURI,29,EXCELLENT,11
SURVEY,2014,WEEK #23,MISSOURI,29,FAIR,27
SURVEY,2014,WEEK #23,MISSOURI,29,GOOD,56
SURVEY,2014,WEEK #23,MISSOURI,29,POOR,6
SURVEY,2014,WEEK #23,MISSOURI,29,VERY POOR,0
SURVEY,2014,WEEK #23,OHIO,39,EXCELLENT,17
SURVEY,2014,WEEK #23,OHIO,39,FAIR,20
SURVEY,2014,WEEK #23,OHIO,39,GOOD,60
SURVEY,2014,WEEK #23,OHIO,39,POOR,2
SURVEY,2014,WEEK #23,OHIO,39,VERY POOR,1
SURVEY,2014,WEEK #23,VIRGINIA,51,EXCELLENT,10
SURVEY,2014,WEEK #23,VIRGINIA,51,FAIR,25
SURVEY,2014,WEEK #23,VIRGINIA,51,GOOD,61
SURVEY,2014,WEEK #23,VIRGINIA,51,POOR,4
SURVEY,2014,WEEK #23,VIRGINIA,51,VERY POOR,0
SURVEY,2014,WEEK #23,WISCONSIN,55,EXCELLENT,14
SURVEY,2014,WEEK #23,WISCONSIN,55,FAIR,17
SURVEY,2014,WEEK #23,WISCONSIN,55,GOOD,67
SURVEY,2014,WEEK #23,WISCONSIN,55,POOR,2
SURVEY,2014,WEEK #23,WISCONSIN,55,VERY POOR,0
SURVEY,2014,WEEK #24,KANSAS,20,EXCELLENT,6
SURVEY,2014,WEEK #24,KANSAS,20,FAIR,41
SURVEY,2014,WEEK #24,KANSAS,20,GOOD,44
SURVEY,2014,WEEK #24,KANSAS,20,POOR,7
SURVEY,2014,WEEK #24,KANSAS,20,VERY POOR,2
SURVEY,2014,WEEK #24,MISSOURI,29,EXCELLENT,15
SURVEY,2014,WEEK #24,MISSOURI,29,FAIR,23
SURVEY,2014,WEEK #24,MISSOURI,29,GOOD,56
SURVEY,2014,WEEK #24,MISSOURI,29,POOR,6
SURVEY,2014,WEEK #24,MISSOURI,29,VERY POOR,0
SURVEY,2014,WEEK #24,OHIO,39,EXCELLENT,16
SURVEY,2014,WEEK #24,OHIO,39,FAIR,18
SURVEY,2014,WEEK #24,OHIO,39,GOOD,62
SURVEY,2014,WEEK #24,OHIO,39,POOR,3
SURVEY,2014,WEEK #24,OHIO,39,VERY POOR,1
SURVEY,2014,WEEK #24,VIRGINIA,51,EXCELLENT,10
SURVEY,2014,WEEK #24,VIRGINIA,51,FAIR,24
SURVEY,2014,WEEK #24,VIRGINIA,51,GOOD,63
SURVEY,2014,WEEK #24,VIRGINIA,51,POOR,3
SURVEY,2014,WEEK #24,VIRGINIA,51,VERY POOR,0
SURVEY,2014,WEEK #24,WISCONSIN,55,EXCELLENT,17
